GAME_ID,Date,Season,Team,Opp,Home,W,FGM,FGA,FG3M,FG3A,FTM,FTA,TOV,PTS,ORB,DRB,era
0021800102,2018-10-30,2018-19,MEM,WAS,1,1,36,74,13,28,22,31,17,107,6,32,mid
0021800102,2018-10-30,2018-19,WAS,MEM,0,0,32,74,14,35,17,20,20,95,5,32,mid
0021800099,2018-10-30,2018-19,DET,BOS,0,0,37,88,8,30,23,27,17,105,11,39,mid
0021800096,2018-10-30,2018-19,CHA,MIA,1,1,44,81,13,28,24,29,14,125,8,31,mid
0021800108,2018-10-31,2018-19,NOP,GSW,0,0,44,92,12,35,21,27,16,121,12,30,mid
0021800106,2018-10-31,2018-19,CHI,DEN,1,0,39,92,16,34,13,18,14,107,10,33,mid
0021800109,2018-10-31,2018-19,DAL,LAL,0,0,43,86,13,29,14,19,23,113,10,30,mid
0021800106,2018-10-31,2018-19,DEN,CHI,0,1,45,99,7,26,11,18,16,108,17,39,mid
0021800108,2018-10-31,2018-19,GSW,NOP,1,1,47,89,16,32,21,30,17,131,12,34,mid
0021800109,2018-10-31,2018-19,LAL,DAL,1,1,43,84,10,17,18,24,20,114,8,31,mid
0021800107,2018-10-31,2018-19,MIN,UTA,1,1,50,86,12,25,16,24,16,128,7,34,mid
0021800104,2018-10-31,2018-19,BKN,DET,1,1,43,101,12,38,22,30,16,120,18,37,mid
0021800105,2018-10-31,2018-19,NYK,IND,1,0,34,79,12,25,21,24,17,101,9,26,mid
0021800105,2018-10-31,2018-19,IND,NYK,0,1,45,83,6,20,11,17,15,107,10,31,mid
0021800110,2018-10-31,2018-19,PHX,SAS,1,0,35,90,6,24,14,18,15,90,7,28,mid
0021800110,2018-10-31,2018-19,SAS,PHX,0,1,46,83,4,18,24,26,14,120,6,41,mid
0021800107,2018-10-31,2018-19,UTA,MIN,0,0,47,97,13,30,18,30,14,125,20,28,mid
0021800104,2018-10-31,2018-19,DET,BKN,0,0,39,93,11,34,30,39,17,119,14,41,mid
0021800114,2018-11-01,2018-19,ATL,SAC,1,0,42,87,8,31,23,34,22,115,10,33,mid
0021800115,2018-11-01,2018-19,BOS,MIL,1,1,41,92,24,55,11,13,13,117,8,34,mid
0021800112,2018-11-01,2018-19,CLE,DEN,1,0,34,83,5,18,18,19,14,91,13,22,mid
0021800116,2018-11-01,2018-19,NOP,POR,0,0,40,94,8,29,31,37,13,119,14,30,mid
0021800112,2018-11-01,2018-19,DEN,CLE,0,1,41,85,10,26,18,21,12,110,14,30,mid
0021800113,2018-11-01,2018-19,LAC,PHI,0,0,38,86,9,23,28,33,18,113,8,34,mid
0021800115,2018-11-01,2018-19,MIL,BOS,0,0,41,85,9,29,22,30,14,113,8,37,mid
